33,0.4,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.075751,0.074905,0.073388,0.071984,0.070325,0.068769,0.067335,0.065647,0.064115,0.062712,0.061053,0.059682,0.058102,0.056593,0.055185,0.053567,0.052136,0.050714,0.049094,0.047844,0.046225,0.044707,0.043432,0.04186,0.040372,0.039044,0.037481,0.036172,0.03473,0.033291,0.031982,0.030564,0.029161,0.027808,0.026411,0.025006,0.023718,0.022373,0.021034,0.019648,0.018399,0.016944,0.015716,0.014441,0.01305,0.011757,0.01046,0.009138,0.00802,0.006618,0.005434,0.004223,0.002926,0.001751,0.000552,-0.000665,-0.00174,-0.003094,-0.004199,-0.005311,-0.006592,-0.007672,-0.008749,-0.010015,-0.011158,-0.012321,-0.013493,-0.014553,-0.015764,-0.016874,-0.017976,-0.01911,-0.020259,-0.021332,-0.022419,-0.023477,-0.024549,-0.025609,-0.026736,-0.02773,-0.028867,-0.029834,-0.030955,-0.032008,-0.033048,-0.034134,-0.035182,-0.036167,-0.037292,-0.038197,-0.03929,-0.040298,-0.041224,-0.042297,-0.043236,-0.04406,-0.045086,-0.046032,-0.046894,-0.047852,-0.04868,-0.049612,-0.050489,-0.051313,-0.052231,-0.053075,-0.053906,-0.054792,-0.055563,-0.056447,-0.057253,-0.058079,-0.058832,-0.059673,-0.060481,-0.061261,-0.062033,-0.062832,-0.063521,-0.064325,-0.065035,-0.065768,-0.066573,-0.067285,-0.06801,-0.068754,-0.069457,-0.070232,-0.070973,-0.071597,-0.072424,-0.073075,-0.073758,-0.074537,-0.075162,-0.075821,-0.07653,-0.077091,-0.077876,-0.078481,-0.079119,-0.079759,-0.080369,-0.08096,-0.081461,-0.082078,-0.082682,-0.083247,-0.083876,-0.084436,-0.084927,-0.085582,-0.086227,-0.087056,-0.087947,-0.089092,-0.090584,-0.091929,-0.093143,-0.094305,-0.095267,-0.096161,-0.096583,-0.096936,-0.097034,-0.097106,-0.097219,-0.097274,-0.097295,-0.097387,-0.097398,-0.097443,-0.097517,-0.097649,-0.097815,-0.097987,-0.098151,-0.098378,-0.098563,-0.098781,-0.098976,-0.099164,-0.099377,-0.099569,-0.09975,-0.099943,-0.100149,-0.100338,-0.100483,-0.100643,-0.100783,-0.100974,-0.10109,-0.101253,-0.101387,-0.101542,-0.101706,-0.101799,-0.101927,-0.101987,-0.102131,-0.102227,-0.10231,-0.102409,-0.102488,-0.102566,-0.102635,-0.10271,-0.102759,-0.102779,-0.10285,-0.102887,-0.10285,-0.102857,-0.102891,-0.102876,-0.102865,-0.102895,-0.1029,-0.102867,-0.102803,-0.102737,-0.102729,-0.10267,-0.102571,-0.102504,-0.102415,-0.102363,-0.102296,-0.102193,-0.102059,-0.101953,-0.101862,-0.101729,-0.101602,-0.10146,-0.101316,-0.101164,-0.101034,-0.100832,-0.100674,-0.100463,-0.100285,-0.100132,-0.099887,-0.099685,-0.099514,-0.099252,-0.099053,-0.098811,-0.098553,-0.098333,-0.098074,-0.097766,-0.09754,-0.097246,-0.097008,-0.096712,-0.096435,-0.096127,-0.095788,-0.095462,-0.095122,-0.094848,-0.094501,-0.094155,-0.093777,-0.093394,-0.093034,-0.092678,-0.092289,-0.091923,-0.091534,-0.091118,-0.090723,-0.090318,-0.089903,-0.089539,-0.089048,-0.08863,-0.088226,-0.08782,-0.087375,-0.0869,-0.08642,-0.086014,-0.085493,-0.085062,-0.084581,-0.08412,-0.083664,-0.083287,-0.082829,-0.082394,-0.081988,-0.081558,-0.081251,-0.080838,-0.080471,-0.080094,-0.079607,-0.079102,-0.07858,-0.077979,-0.077323,-0.076466,-0.075465,-0.07418,-0.072788,-0.0714,-0.07014,-0.068619,-0.067301,-0.066332,-0.065274,-0.064575,-0.063866,-0.063083,-0.062518,-0.061593,-0.060761,-0.06011,-0.059268,-0.05844,-0.057662,-0.056782,-0.056011,-0.055176,-0.054196,-0.053373,-0.052431,-0.051576,-0.050699,-0.049738,-0.048834,-0.047925,-0.046904,-0.04601,-0.045041,-0.044113,-0.043099,-0.042121,-0.041167,-0.040128,-0.039156,-0.03823,-0.037208,-0.036322,-0.03524,-0.034278,-0.033316,-0.032237,-0.031282,-0.030217,-0.029141,-0.028232,-0.027091,-0.026033,-0.025148,-0.023927,-0.022899,-0.021874,-0.020679,-0.01961,-0.018529,-0.017384,-0.016385,-0.015125,-0.014034,-0.01295,-0.011708,-0.010503,-0.009301,-0.008092,-0.006952,-0.00566,-0.00442,-0.003207,-0.002003,-0.00072,0.000434,0.001718,0.002938,0.004172,0.005479,0.006711,0.007933,0.009336,0.010465,0.011811,0.013165,0.014241,0.015646,0.016982,0.018164,0.019587,0.020931,0.022193,0.023643,0.024847,0.026291,0.027652,0.028964,0.030425,0.031798,0.033143,0.034632,0.035923,0.037456,0.038876,0.040238,0.041735,0.043202,0.044596,0.046161,0.047491,0.049,0.050422,0.05198,0.053366,0.054903,0.056462,0.057942,0.059366,0.060927,0.062422,0.06394,0.0655,0.066856,0.068649,0.070083,0.07152,0.073214,0.074676,0.076258,0.077941,0.079314,0.081101,0.082626,0.084145,0.085823,0.087412,0.089034,0.090666,0.092146,0.09395,0.09552,0.097102,0.098792,0.100341,0.101253
0.073779,0.073007,0.071516,0.070124,0.06851,0.066895,0.065458,0.063763,0.062355,0.060978,0.059316,0.058002,0.056454,0.054926,0.053521,0.051909,0.050499,0.049101,0.047474,0.046257,0.044649,0.043131,0.041865,0.040302,0.038881,0.037589,0.036023,0.034731,0.033273,0.031871,0.030623,0.029192,0.027811,0.026488,0.025126,0.023724,0.022425,0.021081,0.019704,0.018349,0.017116,0.015778,0.014433,0.013114,0.011688,0.010477,0.009146,0.007804,0.006718,0.005371,0.00412,0.002881,0.001648,0.000455,-0.000794,-0.00203,-0.003074,-0.00436,-0.005427,-0.006551,-0.00783,-0.008959,-0.010054,-0.011317,-0.012477,-0.013588,-0.014747,-0.015811,-0.017029,-0.018099,-0.019131,-0.020199,-0.021341,-0.022372,-0.023388,-0.024573,-0.025608,-0.026784,-0.027819,-0.028943,-0.030082,-0.031186,-0.032445,-0.033675,-0.034794,-0.036163,-0.037338,-0.038409,-0.039603,-0.040607,-0.04176,-0.042883,-0.043886,-0.045054,-0.045987,-0.046865,-0.047865,-0.048787,-0.049676,-0.050616,-0.051426,-0.052426,-0.053288,-0.054059,-0.054912,-0.055863,-0.056594,-0.057464,-0.058238,-0.059153,-0.059958,-0.060802,-0.061557,-0.062306,-0.063166,-0.064027,-0.064687,-0.065521,-0.066346,-0.067125,-0.067979,-0.068701,-0.069745,-0.070663,-0.071317,-0.072067,-0.072922,-0.074006,-0.075162,-0.076263,-0.077229,-0.077927,-0.078607,-0.079518,-0.080715,-0.081381,-0.082359,-0.082845,-0.083905,-0.084457,-0.085203,-0.086147,-0.086812,-0.087526,-0.088158,-0.088951,-0.089709,-0.090379,-0.091134,-0.091944,-0.093033,-0.094478,-0.096694,-0.099611,-0.103683,-0.108328,-0.113195,-0.11733,-0.12116,-0.124162,-0.12598,-0.126876,-0.126693,-0.126192,-0.125328,-0.12437,-0.123392,-0.122272,-0.121101,-0.119907,-0.118877,-0.11808,-0.117485,-0.116959,-0.116595,-0.116146,-0.115911,-0.115728,-0.115669,-0.11549,-0.115342,-0.115288,-0.115182,-0.115073,-0.115038,-0.115033,-0.115057,-0.11498,-0.114967,-0.114984,-0.115015,-0.115027,-0.114981,-0.114968,-0.114984,-0.115044,-0.115012,-0.114979,-0.114909,-0.114928,-0.114943,-0.114906,-0.114874,-0.114822,-0.114834,-0.114844,-0.114796,-0.114783,-0.114783,-0.114735,-0.114705,-0.114599,-0.114572,-0.114445,-0.114329,-0.11421,-0.114208,-0.114122,-0.114123,-0.114003,-0.113864,-0.113825,-0.113633,-0.113557,-0.113579,-0.113406,-0.11328,-0.113211,-0.113042,-0.11295,-0.112857,-0.112655,-0.112466,-0.112316,-0.112161,-0.112007,-0.111877,-0.111623,-0.111456,-0.111219,-0.111045,-0.110848,-0.110628,-0.110364,-0.110084,-0.109831,-0.109647,-0.109532,-0.109288,-0.108939,-0.108712,-0.108465,-0.108231,-0.108011,-0.107695,-0.107452,-0.107225,-0.1068,-0.106563,-0.106258,-0.10596,-0.105649,-0.105318,-0.104982,-0.104728,-0.104496,-0.104057,-0.103718,-0.103427,-0.10313,-0.102794,-0.102438,-0.102069,-0.101691,-0.101289,-0.101038,-0.100679,-0.100497,-0.10006,-0.099688,-0.09951,-0.099092,-0.098784,-0.098304,-0.098212,-0.097689,-0.097734,-0.097442,-0.097274,-0.097024,-0.096895,-0.096918,-0.096624,-0.096809,-0.09686,-0.096961,-0.097345,-0.097665,-0.097636,-0.097716,-0.097673,-0.097607,-0.097204,-0.096254,-0.094913,-0.092811,-0.089962,-0.086729,-0.083444,-0.079978,-0.076841,-0.074071,-0.072101,-0.070776,-0.069574,-0.068797,-0.068063,-0.067133,-0.066523,-0.06559,-0.064778,-0.064046,-0.062997,-0.062109,-0.061235,-0.060235,-0.059374,-0.058422,-0.057343,-0.056442,-0.055399,-0.0545,-0.053461,-0.052341,-0.05125,-0.050164,-0.048917,-0.047877,-0.046716,-0.04563,-0.044507,-0.043457,-0.042404,-0.041335,-0.040225,-0.039265,-0.038234,-0.037264,-0.036073,-0.035092,-0.03414,-0.032991,-0.031961,-0.03085,-0.029813,-0.028808,-0.027623,-0.026543,-0.025555,-0.024302,-0.023233,-0.022223,-0.02098,-0.019891,-0.018727,-0.017553,-0.016479,-0.015084,-0.01386,-0.012665,-0.011273,-0.009983,-0.008594,-0.00711,-0.005646,-0.004065,-0.002638,-0.001083,0.000386,0.001948,0.003375,0.004889,0.00634,0.007711,0.009182,0.010552,0.011737,0.013116,0.014263,0.01568,0.017095,0.018179,0.019639,0.020964,0.022183,0.023645,0.025004,0.026356,0.027808,0.028992,0.030501,0.031906,0.033254,0.03482,0.036253,0.037633,0.039227,0.040591,0.042172,0.043634,0.04503,0.046575,0.04814,0.049533,0.051203,0.05252,0.054109,0.055585,0.057187,0.058643,0.060217,0.061803,0.063208,0.064669,0.066288,0.067883,0.069375,0.07103,0.072365,0.074267,0.075735,0.077196,0.0789,0.080471,0.082107,0.083662,0.085094,0.086936,0.088387,0.090019,0.091767,0.0933,0.095009,0.096547,0.098142,0.099992,0.101819,0.103163,0.1049,0.106763,0.107678
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/12/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.41,0.8,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14047,0.138944,0.136349,0.133744,0.131171,0.128364,0.12559,0.122886,0.120304,0.117787,0.114923,0.112268,0.109706,0.107042,0.104551,0.10174,0.099127,0.096688,0.09415,0.091585,0.088839,0.086285,0.083839,0.081299,0.078824,0.076153,0.073664,0.071268,0.068858,0.066269,0.06383,0.061376,0.058951,0.056586,0.054287,0.051758,0.049444,0.046937,0.044649,0.042403,0.039932,0.037501,0.035266,0.032832,0.030782,0.028397,0.026053,0.023784,0.021556,0.019541,0.017167,0.014884,0.012709,0.010684,0.008504,0.006261,0.004196,0.002164,0.000228,-0.002,-0.003975,-0.006032,-0.008058,-0.010028,-0.012111,-0.014208,-0.016123,-0.018127,-0.020173,-0.022145,-0.024051,-0.026025,-0.027912,-0.029917,-0.031829,-0.033646,-0.035503,-0.037396,-0.039354,-0.041179,-0.042881,-0.044624,-0.046592,-0.048346,-0.050165,-0.051818,-0.053474,-0.055325,-0.057053,-0.058697,-0.060368,-0.061988,-0.063733,-0.065391,-0.067016,-0.068606,-0.070202,-0.07186,-0.073421,-0.074862,-0.076458,-0.078021,-0.0795,-0.081073,-0.082567,-0.084003,-0.085472,-0.086866,-0.088382,-0.089861,-0.091307,-0.092558,-0.093895,-0.095342,-0.096711,-0.098044,-0.099213,-0.100635,-0.101935,-0.103231,-0.104489,-0.105577,-0.106904,-0.108205,-0.109354,-0.110612,-0.111687,-0.112908,-0.114087,-0.115205,-0.11632,-0.117456,-0.118548,-0.1196,-0.120644,-0.121756,-0.12276,-0.123822,-0.124764,-0.125711,-0.126749,-0.127703,-0.128642,-0.12956,-0.130386,-0.131363,-0.132253,-0.133086,-0.13395,-0.134791,-0.135624,-0.136402,-0.137154,-0.137925,-0.138734,-0.139517,-0.140256,-0.140987,-0.141639,-0.142339,-0.143025,-0.143716,-0.144314,-0.144929,-0.145557,-0.146178,-0.146746,-0.147328,-0.147907,-0.148409,-0.148978,-0.149486,-0.149987,-0.150458,-0.150925,-0.151322,-0.151834,-0.152189,-0.152629,-0.153035,-0.153387,-0.153819,-0.154097,-0.154381,-0.15468,-0.155017,-0.15536,-0.155565,-0.155794,-0.156093,-0.15631,-0.156521,-0.15672,-0.156905,-0.157032,-0.157181,-0.157328,-0.157452,-0.157542,-0.157645,-0.157731,-0.157781,-0.157798,-0.157825,-0.157812,-0.157816,-0.1578,-0.157739,-0.157696,-0.157656,-0.157573,-0.157465,-0.157324,-0.157212,-0.157085,-0.156898,-0.156717,-0.156564,-0.156393,-0.156133,-0.155905,-0.155708,-0.15537,-0.155071,-0.154779,-0.154495,-0.154191,-0.153798,-0.15345,-0.153083,-0.152656,-0.152291,-0.151825,-0.151422,-0.15098,-0.150507,-0.15004,-0.149548,-0.149052,-0.148454,-0.147923,-0.147409,-0.14681,-0.146228,-0.145593,-0.144982,-0.144414,-0.143728,-0.143027,-0.142311,-0.141691,-0.141018,-0.140251,-0.139502,-0.138799,-0.137928,-0.137179,-0.136401,-0.135544,-0.134673,-0.133826,-0.132996,-0.132082,-0.131193,-0.130292,-0.129373,-0.128445,-0.127471,-0.126537,-0.125538,-0.124507,-0.12347,-0.122425,-0.121408,-0.120353,-0.119275,-0.118142,-0.116996,-0.115875,-0.114755,-0.113507,-0.112344,-0.111157,-0.109963,-0.108794,-0.107472,-0.106212,-0.104982,-0.103754,-0.102434,-0.101026,-0.099668,-0.098379,-0.097029,-0.095614,-0.094158,-0.092712,-0.091362,-0.089953,-0.08839,-0.086931,-0.085411,-0.083927,-0.082391,-0.080916,-0.079297,-0.077757,-0.076112,-0.074505,-0.072983,-0.07129,-0.069607,-0.067951,-0.066249,-0.06467,-0.062858,-0.06106,-0.059338,-0.057573,-0.05587,-0.053966,-0.052139,-0.050381,-0.048636,-0.04673,-0.044764,-0.04301,-0.040992,-0.039275,-0.037106,-0.035136,-0.033122,-0.031126,-0.02923,-0.027132,-0.025036,-0.023095,-0.021037,-0.018857,-0.016768,-0.014721,-0.01259,-0.010517,-0.00823,-0.006057,-0.004056,-0.002024,0.000232,0.002614,0.004787,0.006838,0.008942,0.011455,0.013771,0.0162,0.018391,0.020584,0.023172,0.025594,0.027969,0.030364,0.032727,0.035293,0.037808,0.040229,0.042739,0.045298,0.047928,0.050476,0.052807,0.055477,0.058074,0.060585,0.063238,0.065926,0.068589,0.071065,0.073753,0.076573,0.079292,0.081999,0.084578,0.087268,0.090156,0.093032,0.095762,0.0983,0.101306,0.104117,0.107026,0.109821,0.112359,0.115425,0.118443,0.121283,0.124347,0.126921,0.129973,0.132904,0.135621,0.137277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.134753,0.133224,0.13071,0.128082,0.125531,0.122745,0.120013,0.117322,0.114743,0.112259,0.109412,0.106778,0.104312,0.101645,0.099063,0.096478,0.093729,0.091287,0.088818,0.08623,0.083655,0.081113,0.078629,0.076285,0.073776,0.071118,0.068613,0.066357,0.06394,0.061441,0.058813,0.056577,0.054321,0.052185,0.04957,0.047171,0.045102,0.042172,0.039935,0.037695,0.035245,0.032947,0.030637,0.028506,0.026306,0.024036,0.02175,0.019464,0.017245,0.015146,0.012848,0.010675,0.00853,0.006665,0.004614,0.002475,0.000241,-0.00173,-0.003723,-0.005667,-0.007803,-0.009918,-0.011783,-0.013702,-0.015753,-0.017786,-0.019684,-0.021649,-0.023663,-0.025607,-0.027435,-0.029285,-0.031088,-0.033148,-0.035001,-0.036676,-0.038556,-0.04043,-0.042276,-0.04415,-0.045847,-0.047385,-0.049384,-0.051181,-0.052844,-0.054495,-0.056128,-0.05791,-0.05961,-0.061255,-0.06279,-0.06442,-0.066019,-0.067667,-0.069266,-0.070828,-0.072406,-0.073846,-0.075687,-0.076898,-0.078442,-0.079877,-0.081226,-0.082584,-0.084024,-0.08598,-0.087119,-0.088434,-0.08974,-0.09129,-0.09241,-0.093472,-0.094855,-0.096173,-0.097559,-0.098697,-0.099905,-0.101178,-0.102173,-0.103564,-0.104688,-0.105585,-0.106894,-0.108054,-0.10914,-0.110275,-0.111191,-0.112268,-0.113342,-0.114413,-0.115399,-0.116425,-0.117313,-0.118082,-0.118799,-0.119568,-0.120377,-0.121121,-0.122012,-0.122943,-0.123871,-0.124805,-0.125793,-0.126694,-0.127438,-0.128409,-0.129175,-0.129913,-0.130765,-0.1314,-0.132083,-0.132797,-0.133368,-0.133972,-0.134467,-0.135037,-0.135547,-0.136102,-0.136609,-0.137204,-0.137753,-0.138168,-0.138565,-0.13862,-0.138342,-0.137827,-0.137277,-0.13736,-0.137823,-0.138828,-0.140628,-0.142447,-0.143985,-0.145663,-0.146115,-0.146942,-0.147598,-0.148141,-0.148883,-0.149777,-0.150385,-0.14978,-0.150568,-0.151035,-0.151141,-0.151279,-0.151627,-0.151959,-0.152264,-0.152524,-0.152835,-0.152979,-0.153085,-0.153308,-0.153485,-0.153513,-0.153595,-0.153711,-0.153815,-0.153781,-0.153986,-0.153989,-0.15405,-0.153973,-0.153946,-0.153937,-0.153946,-0.153885,-0.153705,-0.153488,-0.153342,-0.153214,-0.153098,-0.152921,-0.152621,-0.15238,-0.152182,-0.151852,-0.151569,-0.151324,-0.150964,-0.150583,-0.15022,-0.149716,-0.149268,-0.14888,-0.148297,-0.147653,-0.147153,-0.146835,-0.147003,-0.147739,-0.149704,-0.151981,-0.153467,-0.154385,-0.155414,-0.155063,-0.153662,-0.152579,-0.151636,-0.150781,-0.150143,-0.149347,-0.148798,-0.147845,-0.147189,-0.146509,-0.145923,-0.144479,-0.144083,-0.14353,-0.142212,-0.141434,-0.140634,-0.13981,-0.138983,-0.137903,-0.136761,-0.135922,-0.134955,-0.134393,-0.133304,-0.132535,-0.13161,-0.130539,-0.129721,-0.128735,-0.127637,-0.126614,-0.12536,-0.124265,-0.122958,-0.12189,-0.120773,-0.119461,-0.118335,-0.117059,-0.115875,-0.114716,-0.113367,-0.112024,-0.110733,-0.109552,-0.108282,-0.106842,-0.105536,-0.104294,-0.102887,-0.101492,-0.100101,-0.098532,-0.09725,-0.095837,-0.0944,-0.092697,-0.091248,-0.089783,-0.088327,-0.086813,-0.085132,-0.083643,-0.082123,-0.080408,-0.07908,-0.077264,-0.07569,-0.073856,-0.072281,-0.070731,-0.06882,-0.067212,-0.065543,-0.063672,-0.061819,-0.060065,-0.058121,-0.056668,-0.054587,-0.053961,-0.051505,-0.049329,-0.047766,-0.046072,-0.043976,-0.042139,-0.039703,-0.037668,-0.03591,-0.033698,-0.031656,-0.029541,-0.027655,-0.025534,-0.023483,-0.021408,-0.019321,-0.017105,-0.01503,-0.012924,-0.01084,-0.008517,-0.006305,-0.00416,-0.001987,0.000208,0.00231,0.004443,0.006967,0.009161,0.011285,0.013455,0.016241,0.018564,0.020999,0.023172,0.025439,0.027963,0.030521,0.033014,0.035568,0.037823,0.04046,0.04299,0.045526,0.047928,0.050507,0.053125,0.056009,0.058392,0.060995,0.063568,0.066202,0.069003,0.07171,0.074356,0.07692,0.079752,0.082599,0.085294,0.087946,0.090765,0.093362,0.096432,0.099341,0.102066,0.104654,0.108115,0.110538,0.112967,0.117209,0.119708,0.121021,0.124255,0.127878,0.131842,0.133398,0.136896,0.139459,0.142661,0.14425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
